pdf_file,page,text,label
2407.14567v2.pdf,42,"Computing and Networking Workshops (CANDARW), pp. 421–424.",
2407.14567v2.pdf,42,"Mo, F., Haddadi, H., Katevas, K., Marin, E., Perino, D., & Kourtellis, N. (2022). Ppfl:",
2407.14567v2.pdf,42,Enhancing privacy in federated learning with confidential computing..,
2407.14567v2.pdf,42,"Mo, F., Shamsabadi, A. S., Katevas, K., Demetriou, S., Leontiadis, I., Cavallaro, A., &",
2407.14567v2.pdf,42,"Haddadi, H. (2020). Darknetz: towards model privacy at the edge using trusted exe-",
2407.14567v2.pdf,42,cution environments. In Proceedings of the 18th International Conference on Mobile,
2407.14567v2.pdf,42,"Systems, Applications, and Services, pp. 161–174.",
2407.14567v2.pdf,42,"Morris, R. J., & Truskowski, B. J. (2003). The evolution of storage systems..",
2407.14567v2.pdf,42,42,
2407.14567v2.pdf,43,Integrating Artificial Intelligence into Operating Systems,
2407.14567v2.pdf,43,"Ongun, T., Stokes, J. W., Or, J. B., Tian, K., Tajaddodianfar, F., Neil, J., Seifert, C.,",
2407.14567v2.pdf,43,"Oprea, A., & Platt, J. C. (2021). Living-off-the-land command detection using active",
2407.14567v2.pdf,43,"learning. In Proceedings of the 24th International Symposium on Research in Attacks,",
2407.14567v2.pdf,43,"Intrusions and Defenses, pp. 442–455.",
2407.14567v2.pdf,43,"Packer, C., Wooders, S., Lin, K., Fang, V., Patil, S. G., Stoica, I., & Gonzalez, J. E. (2023).",
2407.14567v2.pdf,43,Memgpt: Towards llms as operating systems..,
2407.14567v2.pdf,43,"Panman de Wit, J., Bucur, D., & van der Ham, J. (2022). Dynamic detection of mobile",
2407.14567v2.pdf,43,malware using smartphone data and machine learning..,
2407.14567v2.pdf,43,"Pereira, J. A., Acher, M., Martin, H., J´ez´equel, J.-M., Botterweck, G., & Ventresque, A.",
2407.14567v2.pdf,43,(2021). Learning software configuration spaces: A systematic literature review..,
2407.14567v2.pdf,43,"Pratondo, A., Utoro, R. K., Tambunan, T. D., Sugiarto, D., Sularsa, A., & Budianto, A.",
2407.14567v2.pdf,43,(2023). Prediction of operating system preferences on mobile phones using machine,
2407.14567v2.pdf,43,"learning. In 2023 9th International Conference on Wireless and Telematics (ICWT),",
2407.14567v2.pdf,43,pp. 1–5. IEEE.,
2407.14567v2.pdf,43,"Qian, C., Cong, X., Yang, C., Chen, W., Su, Y., Xu, J., Liu, Z., & Sun, M. (2023). Com-",
2407.14567v2.pdf,43,municative agents for software development..,
2407.14567v2.pdf,43,"Qin, X., Zeng, F., & Zhang, Y. (2019). Msndroid: the android malware detector based",
2407.14567v2.pdf,43,on multi-class features and deep belief network. In Proceedings of the ACM Turing,
2407.14567v2.pdf,43,"Celebration Conference-China, pp. 1–5.",
2407.14567v2.pdf,43,"Qiu, H., Banerjee, S. S., Jha, S., Kalbarczyk, Z. T., & Iyer, R. K. (2020a). {FIRM}: An",
2407.14567v2.pdf,43,intelligentfine-grainedresourcemanagementframeworkfor{SLO-Oriented}microser-,
2407.14567v2.pdf,43,vices. In 14th USENIX symposium on operating systems design and implementation,
2407.14567v2.pdf,43,"(OSDI 20), pp. 805–825.",
2407.14567v2.pdf,43,"Qiu, J., Zhang, J., Luo, W., Pan, L., Nepal, S., & Xiang, Y. (2020b). A survey of android",
2407.14567v2.pdf,43,malware detection with deep neural models..,
2407.14567v2.pdf,43,"Rajapakshe, D., Shamil, M., Paththinisekara, P., Liyanage, S., Arachchillage, U. S. S. S.,",
2407.14567v2.pdf,43,"& Kuruppu, A. (2020). Smart intelligent troubleshooter to solve windows operating",
2407.14567v2.pdf,43,system specific issues. In 2020 2nd International Conference on Advancements in,
2407.14567v2.pdf,43,"Computing (ICAC), Vol. 1, pp. 345–350. IEEE.",
2407.14567v2.pdf,43,"Ranasinghe, N. O. Artificial intelligence in distributed operating systems..",
2407.14567v2.pdf,43,"Raza,A.,Unger,T.,Boyd,M.,Munson,E.B.,Sohal,P.,Drepper,U.,Jones,R.,DeOliveira,",
2407.14567v2.pdf,43,"D. B., Woodman, L., Mancuso, R., et al. (2023). Unikernel linux (ukl). In Proceedings",
2407.14567v2.pdf,43,"of the Eighteenth European Conference on Computer Systems, pp. 590–605.",
2407.14567v2.pdf,43,"Safarzadeh,V.M.,&Loghmani,H.G.(2021). Artificialintelligenceinthelow-levelrealm–a",
2407.14567v2.pdf,43,survey..,
2407.14567v2.pdf,43,"Sahu, A., Venkatraman, V., & Macwan, R. (2023). Reinforcement learning environment for",
2407.14567v2.pdf,43,cyber-resilient power distribution system..,
2407.14567v2.pdf,43,"Schu¨pbach, A. L. (2012). Tackling OS Complexity with Declarative Techniques. Ph.D.",
2407.14567v2.pdf,43,"thesis, ETH Zurich.",
2407.14567v2.pdf,43,43,
2407.14567v2.pdf,44,"Zhang, Zhao, Li, Yin, Zhang& Chen",
2407.14567v2.pdf,44,"Sedl´aˇcek, O., & Bartoˇs, V. (2024). Fusing heterogeneous data for network asset classifi-",
2407.14567v2.pdf,44,cation – a two-layer approach. In NOMS 2024-2024 IEEE Network Operations and,
2407.14567v2.pdf,44,"Management Symposium, pp. 1–6.",
2407.14567v2.pdf,44,"Serizawa, K., & Tatebe, O. (2019). Accelerating machine learning i/o by overlapping data",
2407.14567v2.pdf,44,staging and mini-batch generations. In Proceedings of the 6th IEEE/ACM Interna-,
2407.14567v2.pdf,44,"tional Conference on Big Data Computing, Applications and Technologies, pp. 31–34.",
2407.14567v2.pdf,44,"Sha, A., Anvesh, K., Naidu, G. N., Dasari, R., & R, R. V. (2022). Recent trends and oppor-",
2407.14567v2.pdf,44,tunities in domain specific operating systems. In 2022 3rd International Conference,
2407.14567v2.pdf,44,"for Emerging Technology (INCET), pp. 1–5.",
2407.14567v2.pdf,44,"Shan,Y.,Huang,Y.,Chen,Y.,&Zhang,Y.(2018). {LegoOS}:Adisseminated,distributed",
2407.14567v2.pdf,44,{OS}forhardwareresourcedisaggregation. In13thUSENIXSymposiumonOperating,
2407.14567v2.pdf,44,"Systems Design and Implementation (OSDI 18), pp. 69–87.",
2407.14567v2.pdf,44,"Shi, Z., Mei, K., Jin, M., Su, Y., Zuo, C., Hua, W., Xu, W., Ren, Y., Liu, Z., Du, M.,",
2407.14567v2.pdf,44,"Deng, D., & Zhang, Y. (2024a). From commands to prompts: Llm-based semantic file",
2407.14567v2.pdf,44,system for aios..,
2407.14567v2.pdf,44,"Shi, Z., Mei, K., Jin, M., Su, Y., Zuo, C., Hua, W., Xu, W., Ren, Y., Liu, Z., Du, M., et al.",
2407.14567v2.pdf,44,(2024b). From commands to prompts: Llm-based semantic file system for aios..,
2407.14567v2.pdf,44,"Sibai, F., Asaduzzaman, A., & Sibai, A. (2023). A comparative study of machine learning",
2407.14567v2.pdf,44,methods for intrusion detection.. pp. 184–188.,
2407.14567v2.pdf,44,"Sk, H. K., et al. (2022). A literature review on android mobile malware detection us-",
2407.14567v2.pdf,44,ing machine learning techniques. In 2022 6th international conference on computing,
2407.14567v2.pdf,44,"methodologies and communication (ICCMC), pp. 986–991. IEEE.",
2407.14567v2.pdf,44,"Skiadopoulos, A., Li, Q., Kraft, P., Kaffes, K., Hong, D., Mathew, S., Bestor, D., Cafarella,",
2407.14567v2.pdf,44,"M.,Gadepally, V.,Graefe, G.,et al. (2021). Dbos: adbms-oriented operatingsystem..",
2407.14567v2.pdf,44,"Sun, Z., & Chen, L. (2021). Linux storage io important parameters filtering model based",
2407.14567v2.pdf,44,on random forest. In 2021 16th International Conference on Intelligent Systems and,
2407.14567v2.pdf,44,"Knowledge Engineering (ISKE), pp. 340–346. IEEE.",
2407.14567v2.pdf,44,"Tamura, R., Tsuda, K., & Matsuda, S. (2023). Nims-os: an automation software to imple-",
2407.14567v2.pdf,44,ment a closed loop between artificial intelligence and robotic experiments in materials,
2407.14567v2.pdf,44,science..,
2407.14567v2.pdf,44,"Tanwar, H., Shrivastva, K., Singh, R., & Kumar, D. (2024). Opinebot: Class feedback",
2407.14567v2.pdf,44,reimagined using a conversational llm..,
2407.14567v2.pdf,44,"Team, G., Anil, R., Borgeaud, S., Wu, Y., Alayrac, J.-B., Yu, J., Soricut, R., Schalkwyk, J.,",
2407.14567v2.pdf,44,"Dai, A. M., Hauth, A., et al. (2023). Gemini: a family of highly capable multimodal",
2407.14567v2.pdf,44,models..,
2407.14567v2.pdf,44,"Touvron,H.,Lavril,T.,Izacard,G.,Martinet,X.,Lachaux,M.-A.,Lacroix,T.,Rozi`ere,B.,",
2407.14567v2.pdf,44,"Goyal, N., Hambro, E., Azhar, F., et al. (2023). Llama: Open and efficient foundation",
2407.14567v2.pdf,44,language models..,
2407.14567v2.pdf,44,"Vecchio, J. D., Perreault, A., & Furmanek, E. (2024). Dynamic code orchestration: Har-",
2407.14567v2.pdf,44,nessing the power of large language models for adaptive script execution..,
2407.14567v2.pdf,44,44,
2407.14567v2.pdf,45,Integrating Artificial Intelligence into Operating Systems,
2407.14567v2.pdf,45,"Veliyath,A.J.,Abraham,A.B.,Abraham,A.L.,Poddar,A.,&Giri,A.(2024). Enhancing",
2407.14567v2.pdf,45,network resilience for flood response and rehabilitation using sdn. In 2024 IEEE In-,
2407.14567v2.pdf,45,"ternational Conference on Electronics, Computing and Communication Technologies",
2407.14567v2.pdf,45,"(CONECCT), pp. 1–6.",
2407.14567v2.pdf,45,"Villamizar, M., Garc´es, O., Castro, H., Verano, M., Salamanca, L., Casallas, R., & Gil, S.",
2407.14567v2.pdf,45,(2015). Evaluatingthemonolithic andthemicroservice architecturepattern todeploy,
2407.14567v2.pdf,45,"web applications in the cloud. In 2015 10th computing colombian conference (10ccc),",
2407.14567v2.pdf,45,pp. 583–590. IEEE.,
2407.14567v2.pdf,45,"Wang, S., Lin, Z., Wu, S., Jiang, H., Zhang, J., & Mao, B. (2024). Learnedftl: A learning-",
2407.14567v2.pdf,45,based page-level ftl for reducing double reads in flash-based ssds. In 2024 IEEE,
2407.14567v2.pdf,45,"International Symposium on High-Performance Computer Architecture (HPCA), pp.",
2407.14567v2.pdf,45,616–629. IEEE.,
2407.14567v2.pdf,45,"Wang, S., Tuor, T., Salonidis, T., Leung, K. K., Makaya, C., He, T., & Chan, K. (2018).",
2407.14567v2.pdf,45,When edge meets learning: Adaptive control for resource-constrained distributed ma-,
2407.14567v2.pdf,45,chine learning. In IEEE INFOCOM 2018-IEEE conference on computer communica-,
2407.14567v2.pdf,45,"tions, pp. 63–71. IEEE.",
2407.14567v2.pdf,45,"Wang, X., Li, X., & Leung, V. C. M. (2015). Artificial intelligence-based techniques for",
2407.14567v2.pdf,45,"emerging heterogeneous network: State of the arts, opportunities, and challenges..",
2407.14567v2.pdf,45,"Wihar, J., Mathur, R., Northington, K., & Ortega, A. (2024). A novel approach of lstm-",
2407.14567v2.pdf,45,based ransomware detection in the linux operating system kernel..,
2407.14567v2.pdf,45,"Wohlrab,L. Applicationofobject-orientedandartificialintelligencemethodsforstructuring",
2407.14567v2.pdf,45,and optimising operating systems..,
2407.14567v2.pdf,45,"Wollman, A., & Hastings, J. (2024). A survey of unikernel security: Insights and trends",
2407.14567v2.pdf,45,from a quantitative analysis..,
2407.14567v2.pdf,45,"Wong, M.-F., Guo, S., Hang, C.-N., Ho, S.-W., & Tan, C.-W. (2023). Natural language",
2407.14567v2.pdf,45,generation and understanding of big code for ai-assisted programming: A review..,
2407.14567v2.pdf,45,"Wu, J.-Y., Wu, K., & Wang, M. (2021). Power-constrained quality optimization for mobile",
2407.14567v2.pdf,45,video chatting with coding-transmission adaptation..,
2407.14567v2.pdf,45,"Wu, R., Shen, Z., Yang, Z., & Shu, J. (2024a). Mitigating write disturbance in non-volatile",
2407.14567v2.pdf,45,memory via coupling machine learning with out-of-place updates. In 2024 IEEE,
2407.14567v2.pdf,45,"International Symposium on High-Performance Computer Architecture (HPCA), pp.",
2407.14567v2.pdf,45,1184–1198. IEEE.,
2407.14567v2.pdf,45,"Wu,Z.,Han,C.,Ding,Z.,Weng,Z.,Liu,Z.,Yao,S.,Yu,T.,&Kong,L.(2024b). Os-copilot:",
2407.14567v2.pdf,45,Towards generalist computer agents with self-improvement..,
2407.14567v2.pdf,45,"Xing, Z., Huang, Q., Cheng, Y., Zhu, L., Lu, Q., & Xu, X. (2023). Prompt sapper: Llm-",
2407.14567v2.pdf,45,empowered software engineering infrastructure for ai-native services..,
2407.14567v2.pdf,45,"Xu, J., Guo, K., Gong, W., & Shi, R. (2024a). Osagent: Copiloting operating system",
2407.14567v2.pdf,45,with llm-based agent. In 2024 International Joint Conference on Neural Networks,
2407.14567v2.pdf,45,"(IJCNN), pp. 1–9. IEEE.",
2407.14567v2.pdf,45,"Xu, S., Li, Z., Mei, K., & Zhang, Y. (2024b). Aios compiler: Llm as interpreter for natural",
2407.14567v2.pdf,45,language programming and flow programming of ai agents..,
2407.14567v2.pdf,45,45,
2407.14567v2.pdf,46,"Zhang, Zhao, Li, Yin, Zhang& Chen",
2407.14567v2.pdf,46,"Xu, S., Li, Z., Mei, K., & Zhang, Y. (2024c). Aios compiler: Llm as interpreter for natural",
2407.14567v2.pdf,46,language programming and flow programming of ai agents..,
2407.14567v2.pdf,46,"Yang, C., Zhao, Z., & Zhang, L. (2023). Kernelgpt: Enhanced kernel fuzzing via large",
2407.14567v2.pdf,46,language models..,
2407.14567v2.pdf,46,"Yang, X., & Bai, Z. (2022). Improvement of lottery scheduling algorithm based on ma-",
2407.14567v2.pdf,46,chine learning algorithm. In Proceedings of the 2022 2nd International Conference on,
2407.14567v2.pdf,46,"Control and Intelligent Robotics, pp. 894–897.",
2407.14567v2.pdf,46,"Yang, Y., Xiong, S., Shareghi, E., & Fekri, F. (2024). The compressor-retriever architecture",
2407.14567v2.pdf,46,for language model os..,
2407.14567v2.pdf,46,"Youngmin,L.,Xiaomin,M.,Andrew,L.S.I.D.,Enrique,V.-A.F.,&Andrew,C.L.(2023).",
2407.14567v2.pdf,46,Deep learning based modeling of wireless communication channel with fading..,
2407.14567v2.pdf,46,"Yu, S., Fang, C., Ling, Y., Wu, C., & Chen, Z. (2023). Llm for test script generation and",
2407.14567v2.pdf,46,"migration: Challenges, capabilities, and opportunities..",
2407.14567v2.pdf,46,"Yuan, S., Awad, A., Yudha, A. W. B., Solihin, Y., & Zhou, H. (2022). Adaptive security",
2407.14567v2.pdf,46,support for heterogeneous memory on gpus. In 2022 IEEE International Symposium,
2407.14567v2.pdf,46,"on High-Performance Computer Architecture (HPCA), pp. 213–228. IEEE.",
2407.14567v2.pdf,46,"Zhang,C.,Lu, W.,Ni,C.,Wang,H.,& Wu,J. (2024). Enhanceduserinteraction inoperat-",
2407.14567v2.pdf,46,ing systems through machine learning language models. In International Conference,
2407.14567v2.pdf,46,"on Image, Signal Processing, and Pattern Recognition (ISPP 2024), Vol. 13180, pp.",
2407.14567v2.pdf,46,1623–1630. SPIE.,
2407.14567v2.pdf,46,"Zhang, I., Raybuck, A., Patel, P., Olynyk, K., Nelson, J., Leija, O. S. N., Martinez, A., Liu,",
2407.14567v2.pdf,46,"J.,Simpson,A.K.,Jayakar,S.,etal.(2021). Thedemikerneldatapathosarchitecture",
2407.14567v2.pdf,46,for microsecond-scale datacenter systems. In Proceedings of the ACM SIGOPS 28th,
2407.14567v2.pdf,46,"Symposium on Operating Systems Principles, pp. 195–211.",
2407.14567v2.pdf,46,"Zhang, J., Swift, M., & Li, J. (2022). Software-defined address mapping: a case on 3d",
2407.14567v2.pdf,46,memory. In Proceedings of the 27th ACM International Conference on Architectural,
2407.14567v2.pdf,46,"Support for Programming Languages and Operating Systems, pp. 70–83.",
2407.14567v2.pdf,46,"Zhang, L., Lu, S., & Duan, N. (2024). Selene: Pioneering automated proof in software",
2407.14567v2.pdf,46,verification..,
2407.14567v2.pdf,46,"Zhang, Q., Shen, Y., Liu, J., Xu, Y., Shi, H., Jiang, Y., & Chang, W. Ecg: Augmenting",
2407.14567v2.pdf,46,embedded operating system fuzzing via llm-based corpus generation..,
2407.14567v2.pdf,46,"Zhang,X.(2019). Softwaresystemresearchinpost-moore’slawera:ahistoricalperspective",
2407.14567v2.pdf,46,for the future..,
2407.14567v2.pdf,46,"Zhang, Y., & Huang, Y. (2019). ” learned” operating systems..",
2407.14567v2.pdf,46,"Zhang, Y., Zhou, L., & Makris, Y. (2019). Hardware-based real-time workload forensics via",
2407.14567v2.pdf,46,"frame-level tlb profiling. In 2019 IEEE 37th VLSI Test Symposium (VTS), pp. 1–6.",
2407.14567v2.pdf,46,"Zhao, W. X., Zhou, K., Li, J., Tang, T., Wang, X., Hou, Y., Min, Y., Zhang, B., Zhang, J.,",
2407.14567v2.pdf,46,"Dong, Z., et al. (2023). A survey of large language models..",
2407.14567v2.pdf,46,"Zheng, Y., Yang, Y., Chen, M., & Quinn, A. (2023). Ken: Kernel extensions using natural",
2407.14567v2.pdf,46,language..,
2407.14567v2.pdf,46,46,
2407.14567v2.pdf,47,Integrating Artificial Intelligence into Operating Systems,
2407.14567v2.pdf,47,"Zheng,Y.,Yang,Y.,Chen,M.,&Quinn,A.(2024). Kgent:Kernelextensionslargelanguage",
2407.14567v2.pdf,47,model agent. In Proceedings of the ACM SIGCOMM 2024 Workshop on eBPF and,
2407.14567v2.pdf,47,"Kernel Extensions, pp. 30–36.",
2407.14567v2.pdf,47,"Zhong, Y., Chen, P., & Zhang, H. (2024). Esx: A self-generated control policy for remote",
2407.14567v2.pdf,47,access with ssh based on ebpf..,
2407.14567v2.pdf,47,"Zou, Y., Awad, A., & Lin, M. (2022). Directnvm: Hardware-accelerated nvme ssds for",
2407.14567v2.pdf,47,high-performance embedded computing..,
2407.14567v2.pdf,47,47,
6874ef2e50a4a_adobe_india_hackathon_challenge_doc.pdf,2,Welcome to the “Connecting the Dots” Challenge,
6874ef2e50a4a_adobe_india_hackathon_challenge_doc.pdf,2,Rethink Reading. Rediscover Knowledge,
6874ef2e50a4a_adobe_india_hackathon_challenge_doc.pdf,2,"What if every time you opened a PDF, it didn’t just sit there—it spoke to you,",
6874ef2e50a4a_adobe_india_hackathon_challenge_doc.pdf,2,"connected ideas, and narrated meaning across your entire library?",
6874ef2e50a4a_adobe_india_hackathon_challenge_doc.pdf,2,That’s the future we’re building — and we want you to help shape it.,
6874ef2e50a4a_adobe_india_hackathon_challenge_doc.pdf,2,"In the Connecting the Dots Challenge, your mission is to reimagine the humble",
6874ef2e50a4a_adobe_india_hackathon_challenge_doc.pdf,2,"PDF as an intelligent, interactive experience—one that understands structure,",
6874ef2e50a4a_adobe_india_hackathon_challenge_doc.pdf,2,"surfaces insights, and responds to you like a trusted research companion.",
6874ef2e50a4a_adobe_india_hackathon_challenge_doc.pdf,2,The Journey Ahead,
6874ef2e50a4a_adobe_india_hackathon_challenge_doc.pdf,2,• Round 1:,
6874ef2e50a4a_adobe_india_hackathon_challenge_doc.pdf,2,Kick things off by building the brains — extract structured outlines from,
6874ef2e50a4a_adobe_india_hackathon_challenge_doc.pdf,2,"raw PDFs with blazing speed and pinpoint accuracy. Then, power it up",
6874ef2e50a4a_adobe_india_hackathon_challenge_doc.pdf,2,with on-device intelligence that understands sections and links related,
6874ef2e50a4a_adobe_india_hackathon_challenge_doc.pdf,2,ideas together.,
6874ef2e50a4a_adobe_india_hackathon_challenge_doc.pdf,2,• Round 2:,
6874ef2e50a4a_adobe_india_hackathon_challenge_doc.pdf,2,"It’s showtime! Build a beautiful, intuitive reading webapp using Adobe’s",
